Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Month,Order Year,YearMonth,Month,OrderMonth,CohortMonth,CohortIndex
9341,CA-2014-155264,2014-10-19,2014-10-22,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,-0.7199889338279168,5,-0.8717537112056045,-0.23971546300864374,10,2014,2014-10,10,2014-10-01,2014-10-01,1
9342,CA-2014-155264,2014-10-19,2014-10-22,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,-0.13451226712967046,3,0.39669937352076207,-0.14618998295834423,10,2014,2014-10,10,2014-10-01,2014-10-01,1
9343,CA-2016-119123,2016-03-13,2016-03-18,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Riverside,California,92503,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,-0.5278395985549024,7,0.39669937352076207,0.10601950349583592,3,2016,2016-03,3,2016-03-01,2014-11-01,17
9344,CA-2017-109085,2017-02-17,2017-02-20,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1.8702414530521279,5,1.6651524582471287,-1.8922202427648809,2,2017,2017-02,2,2017-02-01,2014-03-01,36
9345,CA-2017-109085,2017-02-17,2017-02-20,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",-0.7972124210722821,5,2.299379000610312,-0.7064780171108511,2,2017,2017-02,2,2017-02-01,2014-03-01,36
9346,CA-2017-109085,2017-02-17,2017-02-20,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,-0.48986471913515706,1,1.6651524582471287,-0.9356215480304327,2,2017,2017-02,2,2017-02-01,2014-03-01,36
9347,CA-2017-109085,2017-02-17,2017-02-20,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,-0.6524872526877329,2,0.39669937352076207,-0.26380905926181053,2,2017,2017-02,2,2017-02-01,2014-03-01,36
9348,CA-2017-109085,2017-02-17,2017-02-20,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,2.124750161300531,5,1.0309259158839452,-0.9807359930416413,2,2017,2017-02,2,2017-02-01,2014-03-01,36
9349,CA-2016-114860,2016-12-22,2016-12-28,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Moreno Valley,California,92553,West,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,2.124750161300531,8,-0.8717537112056045,1.8568369411052081,12,2016,2016-12,12,2016-12-01,2014-09-01,28
9350,CA-2016-114860,2016-12-22,2016-12-28,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Moreno Valley,California,92553,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,-0.5824855092830976,2,-0.8717537112056045,-0.17495035686415147,12,2016,2016-12,12,2016-12-01,2014-09-01,28
9351,CA-2016-159009,2016-09-23,2016-09-27,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",-0.7527741105375692,4,0.39669937352076207,-0.39367842690345795,9,2016,2016-09,9,2016-09-01,2015-08-01,14
9352,CA-2016-159009,2016-09-23,2016-09-27,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,98115,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,0.2634597297347317,3,0.39669937352076207,-1.2498761147007496,9,2016,2016-09,9,2016-09-01,2015-08-01,14
9353,CA-2017-148411,2017-09-24,2017-09-26,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2.124750161300531,2,1.0309259158839452,-1.0492928560289039,9,2017,2017-09,9,2017-09-01,2015-05-01,29
9354,CA-2017-148411,2017-09-24,2017-09-26,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,-0.7633904886842436,3,0.39669937352076207,-0.41903368106853045,9,2017,2017-09,9,2017-09-01,2015-05-01,29
9355,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201,Central,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,-0.7159011542959942,3,-0.8717537112056045,-0.2284826377284511,12,2015,2015-12,12,2015-12-01,2014-08-01,17
9356,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,-0.8095053812588612,2,-0.8717537112056045,-0.5103885668617879,12,2015,2015-12,12,2015-12-01,2014-08-01,17
9357,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",-0.7212330406419803,2,-0.8717537112056045,-0.24942208920185366,12,2015,2015-12,12,2015-12-01,2014-08-01,17
9358,CA-2016-168046,2016-01-25,2016-01-28,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",-0.5756133002149378,5,0.39669937352076207,-0.0331020221664532,1,2016,2016-01,1,2016-01-01,2014-03-01,23
9359,CA-2016-168046,2016-01-25,2016-01-28,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1.027519043114539,3,1.6651524582471287,-1.8922202427648809,1,2016,2016-01,1,2016-01-01,2014-03-01,23
9360,CA-2016-168046,2016-01-25,2016-01-28,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,-0.5586697502710265,1,-0.8717537112056045,-0.2798511074427619,1,2016,2016-01,1,2016-01-01,2014-03-01,23
9361,CA-2016-168046,2016-01-25,2016-01-28,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",1.7085668104055052,7,-0.8717537112056045,-0.5449552804051826,1,2016,2016-01,1,2016-01-01,2014-03-01,23
9362,CA-2017-111591,2017-03-21,2017-03-25,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",-0.6499279472416596,6,0.39669937352076207,-0.19496730577831115,3,2017,2017-03,3,2017-03-01,2014-04-01,36
9363,CA-2017-111591,2017-03-21,2017-03-25,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",-0.7539352768973616,7,-0.8717537112056045,-0.5317078723301728,3,2017,2017-03,3,2017-03-01,2014-04-01,36
9364,CA-2017-111591,2017-03-21,2017-03-25,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",-0.6999054952580359,3,-0.8717537112056045,-0.32719719467449176,3,2017,2017-03,3,2017-03-01,2014-04-01,36
9365,CA-2017-111591,2017-03-21,2017-03-25,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,1.2976561026748432,4,-0.8717537112056045,-0.301224677767573,3,2017,2017-03,3,2017-03-01,2014-04-01,36
9366,US-2014-166828,2014-08-22,2014-08-25,First Class,JF-15415,Jennifer Ferguson,Consumer,United States,Saint Charles,Missouri,63301,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,-0.7625847814141835,2,-0.8717537112056045,-0.3528441224428543,8,2014,2014-08,8,2014-08-01,2014-06-01,3
9367,CA-2014-108147,2014-06-08,2014-06-13,Standard Class,RD-19480,Rick Duston,Consumer,United States,Long Beach,New York,11561,East,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",-0.4253725916213741,2,0.39669937352076207,0.3259956652329416,6,2014,2014-06,6,2014-06-01,2014-06-01,1
9368,CA-2014-108147,2014-06-08,2014-06-13,Standard Class,RD-19480,Rick Duston,Consumer,United States,Long Beach,New York,11561,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",2.124750161300531,6,-0.8717537112056045,1.8568369411052081,6,2014,2014-06,6,2014-06-01,2014-06-01,1
9369,CA-2016-154998,2016-04-07,2016-04-09,First Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,-0.606301268295169,2,-0.8717537112056045,0.07268731543613395,4,2016,2016-04,4,2016-04-01,2014-10-01,19
9370,CA-2017-113460,2017-11-07,2017-11-09,Second Class,KN-16390,Katherine Nockton,Corporate,United States,Clinton,Maryland,20735,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,0.7860912293682888,3,-0.8717537112056045,0.936312505456741,11,2017,2017-11,11,2017-11-01,2014-12-01,36
9371,CA-2015-111339,2015-05-29,2015-05-31,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",-0.5848078420026828,4,0.39669937352076207,-0.685935377400064,5,2015,2015-05,5,2015-05-01,2014-09-01,9
9372,CA-2015-111339,2015-05-29,2015-05-31,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,1.0472825685036606,3,1.0309259158839452,-1.8922202427648809,5,2015,2015-05,5,2015-05-01,2014-09-01,9
9373,CA-2015-111339,2015-05-29,2015-05-31,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,-0.7834383813451514,5,0.39669937352076207,-0.44610845287160344,5,2015,2015-05,5,2015-05-01,2014-09-01,9
9374,CA-2017-102820,2017-05-07,2017-05-11,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Pasadena,California,91104,West,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,1.6568119669404668,7,0.39669937352076207,1.2353729123277635,5,2017,2017-05,5,2017-05-01,2014-06-01,36
9375,CA-2016-149671,2016-06-05,2016-06-09,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Seattle,Washington,98105,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,-0.4674352505730422,6,-0.8717537112056045,-0.0037040361976398927,6,2016,2016-06,6,2016-06-01,2014-12-01,19
9376,CA-2015-126347,2015-12-14,2015-12-19,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,-0.5348539912589553,2,-0.8717537112056045,-0.1888421601092206,12,2015,2015-12,12,2015-12-01,2014-03-01,22
9377,CA-2017-108756,2017-12-25,2017-12-29,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,East Orange,New Jersey,7017,East,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,-0.6426765818111185,3,-0.8717537112056045,-0.08119425117404125,12,2017,2017-12,12,2017-12-01,2014-03-01,46
9378,CA-2017-155362,2017-12-17,2017-12-21,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Eau Claire,Wisconsin,54703,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,-0.6381741000078414,2,-0.8717537112056045,-0.2578399250549449,12,2017,2017-12,12,2017-12-01,2015-08-01,29
9379,CA-2016-117625,2016-05-10,2016-05-15,Standard Class,GM-14500,Gene McClure,Consumer,United States,Chicago,Illinois,60610,Central,OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,-0.7891731213261675,2,0.39669937352076207,-0.46400568083162047,5,2016,2016-05,5,2016-05-01,2014-08-01,22
9380,CA-2014-154158,2014-12-23,2014-12-27,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,-0.561347542080344,3,0.39669937352076207,-0.004518009044030694,12,2014,2014-12,12,2014-12-01,2014-12-01,1
9381,CA-2014-154158,2014-12-23,2014-12-27,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",-0.4472688715488903,1,0.39669937352076207,-0.3252368767361007,12,2014,2014-12,12,2014-12-01,2014-12-01,1
9382,CA-2014-154158,2014-12-23,2014-12-27,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1.6824524159464977,2,0.39669937352076207,-0.9046905798675835,12,2014,2014-12,12,2014-12-01,2014-12-01,1
9383,CA-2014-154158,2014-12-23,2014-12-27,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,-0.8231076157592879,1,0.39669937352076207,-0.5278618506309765,12,2014,2014-12,12,2014-12-01,2014-12-01,1
9384,CA-2014-154158,2014-12-23,2014-12-27,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,-0.3339011191969015,5,0.39669937352076207,-0.5805326768995125,12,2014,2014-12,12,2014-12-01,2014-12-01,1
9385,CA-2017-100433,2017-08-11,2017-08-16,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New York City,New York,10009,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,-0.6775115726048943,4,-0.8717537112056045,-0.1229917568362073,8,2017,2017-08,8,2017-08-01,2015-09-01,24
9386,CA-2017-163097,2017-08-27,2017-08-31,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Mesa,Arizona,85204,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,-0.11673931264305015,8,0.39669937352076207,0.5796296041683057,8,2017,2017-08,8,2017-08-01,2014-12-01,33
9387,US-2017-127292,2017-01-19,2017-01-23,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Burlington,Vermont,5408,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,-0.3575983918457286,4,-0.8717537112056045,0.7289936214810119,1,2017,2017-01,1,2017-01-01,2014-05-01,33
9388,US-2017-127292,2017-01-19,2017-01-23,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Burlington,Vermont,5408,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,-0.7583192723373946,1,-0.8717537112056045,-0.3492083770623089,1,2017,2017-01,1,2017-01-01,2014-05-01,33
9389,US-2017-127292,2017-01-19,2017-01-23,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Burlington,Vermont,5408,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,2.124750161300531,3,-0.8717537112056045,1.8568369411052081,1,2017,2017-01,1,2017-01-01,2014-05-01,33
9390,US-2017-127292,2017-01-19,2017-01-23,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Burlington,Vermont,5408,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,-0.818984290318392,1,-0.8717537112056045,-0.5124370651918714,1,2017,2017-01,1,2017-01-01,2014-05-01,33
9391,CA-2015-163734,2015-06-19,2015-06-24,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Houston,Texas,77070,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,0.5251250143230802,5,0.39669937352076207,-0.059708759582851545,6,2015,2015-06,6,2015-06-01,2014-07-01,12
9392,CA-2017-162474,2017-03-13,2017-03-16,First Class,FH-14275,Frank Hawley,Corporate,United States,Aurora,Illinois,60505,Central,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,-0.7837227486169374,1,0.39669937352076207,-0.4568630691045415,3,2017,2017-03,3,2017-03-01,2014-04-01,36
9393,CA-2015-130848,2015-10-25,2015-10-25,Same Day,DG-13300,Deirdre Greer,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,2.124750161300531,8,0.39669937352076207,-1.5324671376464654,10,2015,2015-10,10,2015-10-01,2014-11-01,12
9394,CA-2014-125997,2014-09-20,2014-09-23,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,2.124750161300531,5,-0.8717537112056045,1.8568369411052081,9,2014,2014-09,9,2014-09-01,2014-08-01,2
9395,CA-2014-125997,2014-09-20,2014-09-23,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,2.124750161300531,2,-0.23752716884242125,1.8568369411052081,9,2014,2014-09,9,2014-09-01,2014-08-01,2
9396,CA-2014-125997,2014-09-20,2014-09-23,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,2.124750161300531,2,0.39669937352076207,-0.8847753775592228,9,2014,2014-09,9,2014-09-01,2014-08-01,2
9397,CA-2014-125997,2014-09-20,2014-09-23,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,-0.3856796599345887,6,-0.8717537112056045,0.6534365920147888,9,2014,2014-09,9,2014-09-01,2014-08-01,2
9398,CA-2014-125997,2014-09-20,2014-09-23,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,-0.647534522704128,1,-0.8717537112056045,-0.27177242694233356,9,2014,2014-09,9,2014-09-01,2014-08-01,2
9399,CA-2014-125997,2014-09-20,2014-09-23,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,2.124750161300531,9,-0.8717537112056045,1.8568369411052081,9,2014,2014-09,9,2014-09-01,2014-08-01,2
9400,CA-2016-103128,2016-11-11,2016-11-15,Standard Class,SC-20845,Sung Chung,Consumer,United States,Arlington Heights,Illinois,60004,Central,OFF-AR-10003394,Office Supplies,Art,Newell 332,-0.7474659214642319,6,0.39669937352076207,-0.5030763774583775,11,2016,2016-11,11,2016-11-01,2016-11-01,1
9401,CA-2015-167696,2015-09-16,2015-09-21,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Newport News,Virginia,23602,South,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,-0.6467051181614191,4,-0.8717537112056045,-0.04889309538643415,9,2015,2015-09,9,2015-09-01,2014-02-01,20
9402,CA-2014-159814,2014-06-24,2014-06-28,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,-0.8057612121803466,2,0.39669937352076207,-0.5123556679072323,6,2014,2014-06,6,2014-06-01,2014-06-01,1
9403,CA-2016-105459,2016-08-12,2016-08-17,Second Class,NP-18700,Nora Preis,Consumer,United States,New York City,New York,10024,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,0.40798939561992803,2,1.6651524582471287,-1.8922202427648809,8,2016,2016-08,8,2016-08-01,2014-09-01,24
